,region_code,city,upload_kbps_2008,upload_kbps_2009,upload_kbps_2010,upload_kbps_2011,upload_kbps_2012,upload_kbps_2013,upload_kbps_2014,total_tests_2008,total_tests_2009,total_tests_2010,total_tests_2011,total_tests_2012,total_tests_2013,total_tests_2014,download_kbps_2008,download_kbps_2009,download_kbps_2010,download_kbps_2011,download_kbps_2012,download_kbps_2013,download_kbps_2014,over200_2008,over200_2009,over200_2010,over200_2011,over200_2012,over200_2013,over200_2014,zip,primary_city,state
1736,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80220,Denver,CO
1737,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80221,Denver,CO
1738,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80222,Denver,CO
1739,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80223,Denver,CO
1740,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80224,Denver,CO
1741,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80225,Denver,CO
1742,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80226,Denver,CO
1743,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80227,Denver,CO
1744,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80228,Denver,CO
1745,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80229,Denver,CO
1746,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80230,Denver,CO
1747,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80231,Denver,CO
1748,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80232,Denver,CO
1749,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80233,Denver,CO
1750,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80234,Denver,CO
1751,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80235,Denver,CO
1752,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80236,Denver,CO
1753,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80237,Denver,CO
1754,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80238,Denver,CO
1755,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80239,Denver,CO
1756,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80246,Denver,CO
1757,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80247,Denver,CO
1758,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80249,Denver,CO
1759,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80260,Denver,CO
1760,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80264,Denver,CO
1761,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80265,Denver,CO
1762,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80266,Denver,CO
1763,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80290,Denver,CO
1764,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80293,Denver,CO
1765,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80294,Denver,CO
1766,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80295,Denver,CO
1767,CO,Denver,1165.124795,2311.498301,2509.754356,2708.947644,3281.789309,4886.589945,6192.644473,5185835,8510404,13113174,18565882,22341473,24796206,22093450,6756.497814,8846.48537,10784.98405,10857.24597,12507.69834,18219.36438,21297.33891,5185835,8510404,13113174,18565882,22341473,24796206,22093450,80299,Denver,CO
1768,CO,Dillon,2002.603094,2540.149384,4171.441878,3783.172056,4509.075193,5822.630944,6045.299236,30727,50426,93062,82538,145412,127599,195899,10991.6515,11508.56135,16615.96409,13347.621,14153.91906,20714.46861,19183.05273,30727,50426,93062,82538,145412,127599,195899,80435,Dillon,CO
1769,CO,Durango,405.969306,413.7374466,501.0322493,1133.128189,2092.957403,2793.885425,5350.060073,46172,109081,127101,215156,277413,291472,401912,3458.789563,3697.325342,4963.54674,7742.628137,10321.14456,13809.65277,18151.58327,46172,109081,127101,215156,277413,291472,401912,81301,Durango,CO
1770,CO,Durango,405.969306,413.7374466,501.0322493,1133.128189,2092.957403,2793.885425,5350.060073,46172,109081,127101,215156,277413,291472,401912,3458.789563,3697.325342,4963.54674,7742.628137,10321.14456,13809.65277,18151.58327,46172,109081,127101,215156,277413,291472,401912,81303,Durango,CO
1771,CO,Eagle,,,,,,1448.740627,3007.356724,,,,,,80705,183418,,,,,,5827.508366,8612.1072,,,,,,80705,183418,,,
1772,CO,Edwards,,,,,4599.909162,3963.543846,5251.429891,,,,,63920,153725,147222,,,,,14725.64084,14355.49236,17067.83127,,,,,63920,153725,147222,81632,Edwards,CO
1773,CO,Englewood,1529.672186,3145.461534,3365.081726,3738.077507,4025.144227,5078.366658,9726.375527,298265,573881,997928,1260838,1934533,3617922,1964911,9361.580601,10870.3597,13322.29123,13527.71586,13608.55552,17005.85288,25272.01382,298265,573881,997928,1260838,1934533,3617922,1964911,80110,Englewood,CO
1774,CO,Englewood,1529.672186,3145.461534,3365.081726,3738.077507,4025.144227,5078.366658,9726.375527,298265,573881,997928,1260838,1934533,3617922,1964911,9361.580601,10870.3597,13322.29123,13527.71586,13608.55552,17005.85288,25272.01382,298265,573881,997928,1260838,1934533,3617922,1964911,80111,Englewood,CO
1775,CO,Englewood,1529.672186,3145.461534,3365.081726,3738.077507,4025.144227,5078.366658,9726.375527,298265,573881,997928,1260838,1934533,3617922,1964911,9361.580601,10870.3597,13322.29123,13527.71586,13608.55552,17005.85288,25272.01382,298265,573881,997928,1260838,1934533,3617922,1964911,80112,Englewood,CO
1776,CO,Englewood,1529.672186,3145.461534,3365.081726,3738.077507,4025.144227,5078.366658,9726.375527,298265,573881,997928,1260838,1934533,3617922,1964911,9361.580601,10870.3597,13322.29123,13527.71586,13608.55552,17005.85288,25272.01382,298265,573881,997928,1260838,1934533,3617922,1964911,80113,Englewood,CO
1777,CO,Erie,1344.309036,2998.947033,2784.048237,3563.581096,4095.765856,6144.041397,7299.156727,40175,88991,82786,190480,205459,228295,199572,8030.057083,10356.03692,12324.44397,14612.62466,16384.41878,21934.98795,25874.43455,40175,88991,82786,190480,205459,228295,199572,80516,Erie,CO
1778,CO,Estes Park,,,,1532.306311,1213.031492,3180.188137,3088.485636,,,,96897,155335,185134,174601,,,,7347.734238,6140.92337,10997.38605,13569.19756,,,,96897,155335,185134,174601,80517,Estes Park,CO
1779,CO,Evergreen,,,1303.314545,2427.427644,1979.391934,3283.122493,4255.924836,,,430,117383,208233,244254,179902,,,4589.504545,8169.061699,7011.177983,12053.95301,14116.26073,,,430,117383,208233,244254,179902,80439,Evergreen,CO
1780,CO,Fort Collins,1618.932842,3427.138164,3107.554384,3627.266767,4370.08442,6100.43474,7073.633491,677668,1387745,1779889,1821930,2426677,2979306,2634928,10603.34508,10425.65764,11583.95227,13747.93299,15956.06768,22078.39151,24149.64873,677668,1387745,1779889,1821930,2426677,2979306,2634928,80521,Fort Collins,CO
1781,CO,Fort Collins,1618.932842,3427.138164,3107.554384,3627.266767,4370.08442,6100.43474,7073.633491,677668,1387745,1779889,1821930,2426677,2979306,2634928,10603.34508,10425.65764,11583.95227,13747.93299,15956.06768,22078.39151,24149.64873,677668,1387745,1779889,1821930,2426677,2979306,2634928,80524,Fort Collins,CO
1782,CO,Fort Collins,1618.932842,3427.138164,3107.554384,3627.266767,4370.08442,6100.43474,7073.633491,677668,1387745,1779889,1821930,2426677,2979306,2634928,10603.34508,10425.65764,11583.95227,13747.93299,15956.06768,22078.39151,24149.64873,677668,1387745,1779889,1821930,2426677,2979306,2634928,80525,Fort Collins,CO
1783,CO,Fort Collins,1618.932842,3427.138164,3107.554384,3627.266767,4370.08442,6100.43474,7073.633491,677668,1387745,1779889,1821930,2426677,2979306,2634928,10603.34508,10425.65764,11583.95227,13747.93299,15956.06768,22078.39151,24149.64873,677668,1387745,1779889,1821930,2426677,2979306,2634928,80526,Fort Collins,CO
1784,CO,Fort Collins,1618.932842,3427.138164,3107.554384,3627.266767,4370.08442,6100.43474,7073.633491,677668,1387745,1779889,1821930,2426677,2979306,2634928,10603.34508,10425.65764,11583.95227,13747.93299,15956.06768,22078.39151,24149.64873,677668,1387745,1779889,1821930,2426677,2979306,2634928,80528,Fort Collins,CO
1785,CO,Fort Morgan,,,,1760.594844,2373.447036,2855.821859,4617.573102,,,,10544,140549,109800,117345,,,,10403.53969,11106.07524,13468.81408,18187.78321,,,,10544,140549,109800,117345,80701,Fort Morgan,CO
1786,CO,Fountain,,,2913.420725,3510.429224,4374.108556,6618.042,8311.659018,,,41636,134065,170488,152156,109732,,,11614.12295,13267.20809,15723.06056,22685.2063,26757.41309,,,41636,134065,170488,152156,109732,80817,Fountain,CO
1787,CO,Fraser,,,,,,7696.613478,7574.414291,,,,,,5205,52000,,,,,,20508.45217,25561.39042,,,,,,5205,52000,,,
1788,CO,Frisco,,,,,,,6121.356011,,,,,,,57682,,,,,,,19991.67158,,,,,,,57682,,,
1789,CO,Glenwood Springs,,,,,4808.488524,7145.847472,8855.393345,,,,,72305,88597,70245,,,,,12683.40731,17426.67453,21382.31855,,,,,72305,88597,70245,81601,Glenwood Springs,CO
1790,CO,Golden,1211.693193,2276.059288,2367.279589,2426.591315,3375.111298,5158.832164,6026.293927,55604,104699,196506,273885,438195,574708,450457,5743.687403,8105.565425,9425.728685,9297.589562,11505.28942,16060.77918,21229.10073,55604,104699,196506,273885,438195,574708,450457,80401,Golden,CO
1791,CO,Golden,1211.693193,2276.059288,2367.279589,2426.591315,3375.111298,5158.832164,6026.293927,55604,104699,196506,273885,438195,574708,450457,5743.687403,8105.565425,9425.728685,9297.589562,11505.28942,16060.77918,21229.10073,55604,104699,196506,273885,438195,574708,450457,80403,Golden,CO
1792,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81501,Grand Junction,CO
1793,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81503,Grand Junction,CO
1794,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81504,Grand Junction,CO
1795,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81505,Grand Junction,CO
1796,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81506,Grand Junction,CO
1797,CO,Grand Junction,723.4978033,695.0409507,988.6701562,1514.431501,2962.036188,3639.057699,5160.641127,223876,352299,586141,1518057,1282555,1056142,1009751,5025.983169,5882.881507,6585.214192,6357.978219,11462.86061,15504.03726,18848.528,223876,352299,586141,1518057,1282555,1056142,1009751,81507,Grand Junction,CO
1798,CO,Greeley,1716.118197,3556.218603,3425.983178,3686.421863,4473.97953,6252.592959,8035.123345,184151,311708,561499,703825,786591,936083,815200,11346.98645,12254.85696,14068.7,14345.70548,16538.02017,22249.77014,26549.54909,184151,311708,561499,703825,786591,936083,815200,80631,Greeley,CO
1799,CO,Greeley,1716.118197,3556.218603,3425.983178,3686.421863,4473.97953,6252.592959,8035.123345,184151,311708,561499,703825,786591,936083,815200,11346.98645,12254.85696,14068.7,14345.70548,16538.02017,22249.77014,26549.54909,184151,311708,561499,703825,786591,936083,815200,80634,Greeley,CO
1800,CO,Gunnison,,,,,3414.465333,5283.79822,9428.148419,,,,,48813,87429,93888,,,,,9283.757143,10968.58138,15652.20956,,,,,48813,87429,93888,81230,Gunnison,CO
1801,CO,Gunnison,,,,,3414.465333,5283.79822,9428.148419,,,,,48813,87429,93888,,,,,9283.757143,10968.58138,15652.20956,,,,,48813,87429,93888,81247,Gunnison,CO
1802,CO,Gypsum,,,,,,4113.91619,1252.982,,,,,,2498,91917,,,,,,6287.320476,6157.070985,,,,,,2498,91917,81637,Gypsum,CO
1803,CO,Henderson,,,,,,5238.018409,5126.976,,,,,,11104,45285,,,,,,13960.7225,16031.60167,,,,,,11104,45285,80640,Henderson,CO
1804,CO,Johnstown,,,,1181.875607,1414.227669,2277.286329,3087.450327,,,,84543,144039,216316,169409,,,,6792.754808,9833.179724,12499.98027,14252.98396,,,,84543,144039,216316,169409,80534,Johnstown,CO
1805,CO,La Junta,,,,,2317.423238,2297.440932,3355.106145,,,,,51639,155318,125612,,,,,11982.78905,10450.14142,12540.62895,,,,,51639,155318,125612,81050,La Junta,CO
1806,CO,Lafayette,1416.269079,3027.296603,2808.87937,3312.915178,4167.445414,6053.086301,7896.705891,142600,274013,367237,368656,373821,439732,365040,8540.416721,10894.8203,12499.53811,13840.79753,14913.49834,21649.44329,27418.56327,142600,274013,367237,368656,373821,439732,365040,80026,Lafayette,CO
1807,CO,Lamar,,,,,3085.912458,2868.836921,3823.205951,,,,,34635,51664,34298,,,,,14429.33743,14636.63517,13487.65166,,,,,34635,51664,34298,81052,Lamar,CO
1808,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80120,Littleton,CO
1809,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80121,Littleton,CO
1810,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80122,Littleton,CO
1811,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80123,Littleton,CO
1812,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80125,Littleton,CO
1813,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80126,Littleton,CO
1814,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80127,Littleton,CO
1815,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80128,Littleton,CO
1816,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80129,Littleton,CO
1817,CO,Littleton,1616.765383,2889.113781,3230.91863,3474.429671,3824.850221,5966.923397,7436.141818,1210411,2277943,2906308,3825160,4737394,5615232,4727875,9200.990628,10750.56904,13623.68986,14269.81699,14863.32155,22261.00493,26577.52945,1210411,2277943,2906308,3825160,4737394,5615232,4727875,80130,Littleton,CO
1818,CO,Longmont,1675.036831,3170.363315,3454.952986,4105.850849,4621.90884,6225.101863,7750.642218,455031,814717,1087466,1194364,1520776,2078912,1511479,10309.24085,11291.12299,13843.82082,14820.64685,16734.54972,22632.58822,26567.46218,455031,814717,1087466,1194364,1520776,2078912,1511479,80501,Longmont,CO
1819,CO,Longmont,1675.036831,3170.363315,3454.952986,4105.850849,4621.90884,6225.101863,7750.642218,455031,814717,1087466,1194364,1520776,2078912,1511479,10309.24085,11291.12299,13843.82082,14820.64685,16734.54972,22632.58822,26567.46218,455031,814717,1087466,1194364,1520776,2078912,1511479,80503,Longmont,CO
1820,CO,Longmont,1675.036831,3170.363315,3454.952986,4105.850849,4621.90884,6225.101863,7750.642218,455031,814717,1087466,1194364,1520776,2078912,1511479,10309.24085,11291.12299,13843.82082,14820.64685,16734.54972,22632.58822,26567.46218,455031,814717,1087466,1194364,1520776,2078912,1511479,80504,Longmont,CO
1821,CO,Louisville,1442.13874,2626.954603,3034.864,3310.187753,4289.113564,5917.610411,7900.089564,110118,172759,198344,245509,452179,635645,604401,9051.570247,9774.722356,12450.70115,13158.1534,15690.29448,20639.57068,27239.12945,110118,172759,198344,245509,452179,635645,604401,80027,Louisville,CO
1822,CO,Loveland,1905.368224,3329.905425,3259.052493,3673.74189,4488.247541,6831.947808,8333.201673,215934,443297,546502,712577,829120,768554,724405,8853.884563,11268.1671,13513.02877,13725.65151,15080.01823,21389.15699,25047.944,215934,443297,546502,712577,829120,768554,724405,80537,Loveland,CO
1823,CO,Loveland,1905.368224,3329.905425,3259.052493,3673.74189,4488.247541,6831.947808,8333.201673,215934,443297,546502,712577,829120,768554,724405,8853.884563,11268.1671,13513.02877,13725.65151,15080.01823,21389.15699,25047.944,215934,443297,546502,712577,829120,768554,724405,80538,Loveland,CO
1824,CO,Mead,,,,,,,5747.644524,,,,,,,27442,,,,,,,13720.03748,,,,,,,27442,80542,Mead,CO
1825,CO,Montrose,555.176338,496.3866466,700.8243479,1088.332438,2016.066326,3377.776027,5032.889382,83155,75602,131703,152744,243250,569061,584210,2494.04338,4965.380192,5273.754767,6714.830767,10338.81356,9319.170301,13519.02531,83155,75602,131703,152744,243250,569061,584210,81401,Montrose,CO
1826,CO,Montrose,555.176338,496.3866466,700.8243479,1088.332438,2016.066326,3377.776027,5032.889382,83155,75602,131703,152744,243250,569061,584210,2494.04338,4965.380192,5273.754767,6714.830767,10338.81356,9319.170301,13519.02531,83155,75602,131703,152744,243250,569061,584210,81403,Montrose,CO
1827,CO,Monument,1665.79986,3075.424822,3631.636274,3949.118192,4747.797735,6527.14663,8806.804436,91191,200755,251796,318453,338874,584047,420378,13124.01922,11928.89978,13862.1531,16007.79288,18059.31077,24127.94849,30486.84327,91191,200755,251796,318453,338874,584047,420378,80132,Monument,CO
1828,CO,Morrison,1764.377709,3037.84551,3281.771566,3391.698411,4299.870497,6135.480356,6530.434327,50268,90267,113081,124299,181348,283600,198549,9374.160754,9849.676887,13345.09275,12497.39058,16138.72818,22853.58329,21510.62255,50268,90267,113081,124299,181348,283600,198549,80465,Morrison,CO
1829,CO,Pagosa Springs,,,,,,707.4710476,838.4941673,,,,,,51119,132837,,,,,,5216.343741,5424.058582,,,,,,51119,132837,81147,Pagosa Springs,CO
1830,CO,Paonia,,,,,,,535.1404872,,,,,,,12192,,,,,,,3811.623462,,,,,,,12192,81428,Paonia,CO
